지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
950,사하,2023-05-07 01:00,11.9,39.7,6,0,83
950,사하,2023-05-07 02:00,12,46.2,4.9,0,81
950,사하,2023-05-07 03:00,12,43.1,3.4,0,79
950,사하,2023-05-07 04:00,12.2,46.1,3,0,78
950,사하,2023-05-07 05:00,12.1,46.7,3.7,0,79
950,사하,2023-05-07 06:00,12.4,53.8,4.2,0,75
950,사하,2023-05-07 07:00,12.5,38.8,4.6,0,71
950,사하,2023-05-07 08:00,12.7,44.9,5,0,70
950,사하,2023-05-07 09:00,12.8,44.4,4.2,0,69
950,사하,2023-05-07 10:00,12.7,51.7,4.6,0,70
950,사하,2023-05-07 11:00,11.7,41.6,2.7,.5,79
950,사하,2023-05-07 12:00,11.1,45.7,2.9,1.5,85
950,사하,2023-05-07 13:00,11.2,35.4,4.1,1.5,85
950,사하,2023-05-07 14:00,10.9,35.8,4.9,2,83
950,사하,2023-05-07 15:00,10.5,34.8,4.6,2,81
950,사하,2023-05-07 16:00,10.3,30.3,6.4,1.5,79
950,사하,2023-05-07 17:00,9.7,37.1,6.4,1,77
950,사하,2023-05-07 18:00,10.6,23,4.4,0,77
950,사하,2023-05-07 19:00,11.1,24.7,5.6,0,73
950,사하,2023-05-07 20:00,11.1,20.1,4.4,0,70
950,사하,2023-05-07 21:00,11,32.9,4.4,0,68
950,사하,2023-05-07 22:00,10.8,358.4,5.1,0,68
950,사하,2023-05-07 23:00,11,13.4,4.8,0,66
950,사하,2023-05-08 00:00,10.9,8.8,3.5,0,70
950,사하,2023-05-08 01:00,10.7,354.2,2.6,0,73
950,사하,2023-05-08 02:00,10.2,325.8,3,0,78
950,사하,2023-05-08 03:00,9.6,317.2,3.5,0,80
950,사하,2023-05-08 04:00,8.8,285.6,2.1,0,85
950,사하,2023-05-08 05:00,8.9,282,1.7,0,83
950,사하,2023-05-08 06:00,9.4,330.1,2.4,0,77
950,사하,2023-05-08 07:00,10.3,297.3,2,0,69
950,사하,2023-05-08 08:00,12.7,309.8,1.7,0,59
950,사하,2023-05-08 09:00,14.8,62.8,2.9,0,41
950,사하,2023-05-08 10:00,16.6,84.8,3.3,0,40
950,사하,2023-05-08 11:00,17.4,79.6,2.3,0,40
950,사하,2023-05-08 12:00,17.3,94.3,3.8,0,52
950,사하,2023-05-08 13:00,16.9,89.2,3.1,0,48
950,사하,2023-05-08 14:00,17.6,84.2,5.9,0,49
950,사하,2023-05-08 15:00,16.5,100.3,4.9,0,45
950,사하,2023-05-08 16:00,18,80.7,3.2,0,36
950,사하,2023-05-08 17:00,16.8,90.7,4.8,0,33
950,사하,2023-05-08 18:00,15.9,88.8,6.6,0,29
950,사하,2023-05-08 19:00,15.1,84.3,7.4,0,30
950,사하,2023-05-08 20:00,14.9,7.1,1.7,0,31
950,사하,2023-05-08 21:00,13.8,82.4,5.3,0,38
950,사하,2023-05-08 22:00,13.7,89.8,4.3,0,36
950,사하,2023-05-08 23:00,14,24.6,1.7,0,32
950,사하,2023-05-09 00:00,13.5,303.7,1.1,0,36
950,사하,2023-05-09 01:00,12.6,288.6,1.9,0,44
950,사하,2023-05-09 02:00,12.6,329.1,2.5,0,39
950,사하,2023-05-09 03:00,11.5,327.7,1.7,0,53
950,사하,2023-05-09 04:00,11.4,306.8,1.7,0,47
950,사하,2023-05-09 05:00,10.3,308.1,2,0,62
950,사하,2023-05-09 06:00,11.4,310.7,2.1,0,53
950,사하,2023-05-09 07:00,12.4,294.1,2,0,56
950,사하,2023-05-09 08:00,14.7,265.6,1.2,0,54
950,사하,2023-05-09 09:00,17.9,282.5,1.1,0,43
950,사하,2023-05-09 10:00,17.9,267.8,1.9,0,39
950,사하,2023-05-09 11:00,20.3,267.5,1.4,0,39
950,사하,2023-05-09 12:00,20.6,302.6,1.6,0,36
950,사하,2023-05-09 13:00,21.8,321.4,2.3,0,28
950,사하,2023-05-09 14:00,21.2,139.2,1.1,0,46
950,사하,2023-05-09 15:00,18.3,130.7,3.9,0,58
950,사하,2023-05-09 16:00,18,126.2,2.8,0,53
950,사하,2023-05-09 17:00,18.9,171.2,1.3,0,47
950,사하,2023-05-09 18:00,19.1,187,1.2,0,38
950,사하,2023-05-09 19:00,17.7,202.3,1,0,49
950,사하,2023-05-09 20:00,17,0,.4,0,56
950,사하,2023-05-09 21:00,17.1,308.9,1.6,0,56
950,사하,2023-05-09 22:00,16.2,296.5,1.8,0,58
950,사하,2023-05-09 23:00,16.1,312.2,1.8,0,58
950,사하,2023-05-10 00:00,15.3,295.8,1.9,0,63
950,사하,2023-05-10 01:00,15,293.5,1.5,0,60
950,사하,2023-05-10 02:00,14.5,279.2,.9,0,64
950,사하,2023-05-10 03:00,14.8,305.8,1.9,0,66
950,사하,2023-05-10 04:00,15.5,302.6,2.8,0,61
950,사하,2023-05-10 05:00,16.2,312.7,3.3,0,50
950,사하,2023-05-10 06:00,15.1,296.4,2.9,0,56
950,사하,2023-05-10 07:00,16.8,267.5,1.1,0,53
950,사하,2023-05-10 08:00,17.6,280,1.5,0,47
950,사하,2023-05-10 09:00,19.8,265.1,1.5,0,43
950,사하,2023-05-10 10:00,21.4,142,2.7,0,39
950,사하,2023-05-10 11:00,21.2,134.6,3.2,0,42
950,사하,2023-05-10 12:00,18.9,133.2,4.8,0,58
950,사하,2023-05-10 13:00,19.5,134.5,3.9,0,61
950,사하,2023-05-10 14:00,19.3,138.5,3.5,0,62
950,사하,2023-05-10 15:00,19.7,145.5,3.3,0,57
950,사하,2023-05-10 16:00,19.8,131.2,2.7,0,56
950,사하,2023-05-10 17:00,19.4,123,2.8,0,55
950,사하,2023-05-10 18:00,18.3,92.2,2.4,0,63
950,사하,2023-05-10 19:00,16.7,104,2.4,0,68
950,사하,2023-05-10 20:00,16.1,61.7,2.5,0,74
950,사하,2023-05-10 21:00,15.6,62.7,2.7,0,76
950,사하,2023-05-10 22:00,15.6,345.4,1.1,0,84
950,사하,2023-05-10 23:00,15.5,357,.8,0,75
950,사하,2023-05-11 00:00,14.6,259.3,1.5,0,91
950,사하,2023-05-11 01:00,14.5,28,.9,0,83
950,사하,2023-05-11 02:00,14.6,316.3,.9,0,83
950,사하,2023-05-11 03:00,13.9,150,.5,0,89
950,사하,2023-05-11 04:00,13.4,80.2,1.8,0,82
950,사하,2023-05-11 05:00,13.3,0,.3,0,79
950,사하,2023-05-11 06:00,14.3,41.7,1.3,0,72
950,사하,2023-05-11 07:00,16.1,77.4,2.2,0,72
950,사하,2023-05-11 08:00,16.8,59.7,3.6,0,70
950,사하,2023-05-11 09:00,18.1,85.4,5.4,0,68
950,사하,2023-05-11 10:00,19.1,99.9,3.9,0,67
950,사하,2023-05-11 11:00,19.2,120.7,4.6,0,67
950,사하,2023-05-11 12:00,19.6,88.6,4.6,0,66
950,사하,2023-05-11 13:00,20.9,96.2,4.1,0,54
950,사하,2023-05-11 14:00,19.9,94.2,5.8,0,49
950,사하,2023-05-11 15:00,19.5,92.4,7.3,0,43
950,사하,2023-05-11 16:00,18.9,83.7,7.3,0,41
950,사하,2023-05-11 17:00,19.6,86.9,7.1,0,28
950,사하,2023-05-11 18:00,18.6,85.4,6.4,0,25
950,사하,2023-05-11 19:00,18.1,96.9,5.5,0,25
950,사하,2023-05-11 20:00,16.6,88.8,6.2,0,40
950,사하,2023-05-11 21:00,15.8,91.3,4.9,0,49
950,사하,2023-05-11 22:00,15.3,99.3,2.7,0,50
950,사하,2023-05-11 23:00,15.1,57.5,1.3,0,49
950,사하,2023-05-12 00:00,15,74.9,2.5,0,51
950,사하,2023-05-12 01:00,15.2,69.4,2,0,47
950,사하,2023-05-12 02:00,15.1,313.9,.9,0,47
950,사하,2023-05-12 03:00,15,56.6,2,0,44
950,사하,2023-05-12 04:00,14.6,32.1,.8,0,47
950,사하,2023-05-12 05:00,14.2,44,.7,0,45
950,사하,2023-05-12 06:00,12.6,258.5,1.3,0,68
950,사하,2023-05-12 07:00,14.3,311,1.3,0,54
950,사하,2023-05-12 08:00,17,117.2,3,0,48
950,사하,2023-05-12 09:00,17.5,263.1,1.1,0,48
950,사하,2023-05-12 10:00,19.4,239.6,.8,0,44
950,사하,2023-05-12 11:00,20.2,145.6,2.1,0,53
950,사하,2023-05-12 12:00,19.5,132.9,3.5,0,61
950,사하,2023-05-12 13:00,18.9,132.7,3.5,0,67
950,사하,2023-05-12 14:00,19.2,119.5,2.6,0,68
950,사하,2023-05-12 15:00,18.7,121.7,3.6,0,69
950,사하,2023-05-12 16:00,18.4,151.1,1.4,0,74
950,사하,2023-05-12 17:00,18.3,208.9,2.7,0,74
950,사하,2023-05-12 18:00,17,198.9,3.4,0,78
950,사하,2023-05-12 19:00,17,217.9,2.6,0,74
950,사하,2023-05-12 20:00,16.7,212.3,3.7,0,85
950,사하,2023-05-12 21:00,16.3,209.7,3.8,0,88
950,사하,2023-05-12 22:00,16,200.9,4.4,0,87
950,사하,2023-05-12 23:00,15.2,282.9,1.6,0,89
950,사하,2023-05-13 00:00,14.8,267.7,1.6,0,86
950,사하,2023-05-13 01:00,14.5,281.3,1.4,.5,88
950,사하,2023-05-13 02:00,14.2,268,.9,1.5,95
950,사하,2023-05-13 03:00,13.5,0,.1,2,89
950,사하,2023-05-13 04:00,12.9,111.2,3,1,93
950,사하,2023-05-13 05:00,12.8,112.5,3.9,.5,95
950,사하,2023-05-13 06:00,12.4,99.3,3.6,1.5,97
950,사하,2023-05-13 07:00,12.7,87.6,3.4,2.5,97
950,사하,2023-05-13 08:00,12.8,87.1,2.9,2,97
950,사하,2023-05-13 09:00,13.1,110.1,3.4,2,97
950,사하,2023-05-13 10:00,13.4,88,4.7,1,96
950,사하,2023-05-13 11:00,13.6,75.7,2.1,0,96
950,사하,2023-05-13 12:00,14.2,89.5,3.7,.5,95
950,사하,2023-05-13 13:00,13.8,81.4,4.1,0,95
950,사하,2023-05-13 14:00,14.2,81.7,4,0,94
950,사하,2023-05-13 15:00,14.4,79.1,3.2,0,90
950,사하,2023-05-13 16:00,15.1,105.3,3.7,0,85
950,사하,2023-05-13 17:00,15,103.2,2.9,0,88
950,사하,2023-05-13 18:00,14.8,82.6,3.7,0,89
950,사하,2023-05-13 19:00,14.9,84.5,3.4,0,89
950,사하,2023-05-13 20:00,14.8,82.4,1.6,0,91
950,사하,2023-05-13 21:00,14.9,319.2,1.6,0,90
950,사하,2023-05-13 22:00,14.5,313.1,1.8,0,89
950,사하,2023-05-13 23:00,14.4,347.3,1.3,0,88
950,사하,2023-05-14 00:00,13.7,271.5,1.8,0,94
950,사하,2023-05-14 01:00,13.4,313,1.5,0,95
950,사하,2023-05-14 02:00,13.6,299,2,0,93
950,사하,2023-05-14 03:00,13.1,293.2,1.6,0,95
950,사하,2023-05-14 04:00,13.9,341.3,2.3,0,88
950,사하,2023-05-14 05:00,13.2,316.6,2.1,0,93
950,사하,2023-05-14 06:00,13.5,336,1.8,0,93
950,사하,2023-05-14 07:00,14.7,351.9,.7,0,92
950,사하,2023-05-14 08:00,14.3,253.5,1.6,0,93
950,사하,2023-05-14 09:00,15.3,246,1.9,0,88
950,사하,2023-05-14 10:00,18.1,272.7,1.4,0,76
950,사하,2023-05-14 11:00,19.6,238.8,1.7,0,72
950,사하,2023-05-14 12:00,21.2,39.9,1.6,0,70
950,사하,2023-05-14 13:00,19.5,123.3,3.7,0,70
950,사하,2023-05-14 14:00,19.1,128.6,3.6,0,70
950,사하,2023-05-14 15:00,19.9,134.1,2.7,0,68
950,사하,2023-05-14 16:00,19.3,125.9,2.3,0,67
950,사하,2023-05-14 17:00,19.7,126.7,1.6,0,64
950,사하,2023-05-14 18:00,18.9,188.2,1.6,0,56
950,사하,2023-05-14 19:00,18.3,189,1.5,0,62
950,사하,2023-05-14 20:00,16.4,127.6,2.3,0,81
950,사하,2023-05-14 21:00,15.8,118.4,1.9,0,90
950,사하,2023-05-14 22:00,15.5,143.7,.6,0,92
950,사하,2023-05-14 23:00,16.7,311.3,1.7,0,76
950,사하,2023-05-15 00:00,16.1,272.3,.5,0,78
950,사하,2023-05-15 01:00,15.8,0,.4,0,84
950,사하,2023-05-15 02:00,14.6,286.7,1.7,0,90
950,사하,2023-05-15 03:00,14.8,262,2.1,0,86
950,사하,2023-05-15 04:00,13.9,245.2,.9,0,90
950,사하,2023-05-15 05:00,14,298.4,2.5,0,88
950,사하,2023-05-15 06:00,15.3,350.7,1.8,0,81
950,사하,2023-05-15 07:00,16.2,278.8,.8,0,81
950,사하,2023-05-15 08:00,18.2,260.3,.9,0,78
950,사하,2023-05-15 09:00,18.9,274,1.7,0,73
950,사하,2023-05-15 10:00,19.6,279.3,1.5,0,64
950,사하,2023-05-15 11:00,21.9,130.2,2.8,0,58
950,사하,2023-05-15 12:00,21.8,130.1,1.2,0,69
950,사하,2023-05-15 13:00,20.6,131.5,4,0,70
950,사하,2023-05-15 14:00,21,142.5,1.9,0,69
950,사하,2023-05-15 15:00,21.7,200.3,2.4,0,61
950,사하,2023-05-15 16:00,20.7,192,2.4,0,59
950,사하,2023-05-15 17:00,19.4,177.4,2,0,71
950,사하,2023-05-15 18:00,18.3,155.8,1.2,0,75
950,사하,2023-05-15 19:00,17.5,213.9,2.1,0,77
950,사하,2023-05-15 20:00,17.3,224.6,2,0,81
950,사하,2023-05-15 21:00,17,254.2,1.7,0,79
950,사하,2023-05-15 22:00,16.8,210.1,.5,0,86
950,사하,2023-05-15 23:00,16.9,325.4,.8,0,86
950,사하,2023-05-16 00:00,16.6,298.4,1.1,0,92
950,사하,2023-05-16 01:00,16.4,291.7,1.3,0,92
950,사하,2023-05-16 02:00,16.2,239.5,.6,0,93
950,사하,2023-05-16 03:00,16.2,280.7,.6,0,93
950,사하,2023-05-16 04:00,15.9,307.6,1.2,0,95
950,사하,2023-05-16 05:00,15.7,277.9,.5,0,96
950,사하,2023-05-16 06:00,15.9,278.3,.9,0,97
950,사하,2023-05-16 07:00,17.1,244.5,.5,0,97
950,사하,2023-05-16 08:00,17.8,255,1,0,88
950,사하,2023-05-16 09:00,19,241.2,1.5,0,84
950,사하,2023-05-16 10:00,21.3,262.4,1.4,0,76
950,사하,2023-05-16 11:00,21.7,278.4,1.8,0,72
950,사하,2023-05-16 12:00,22,129,2.4,0,74
950,사하,2023-05-16 13:00,21.1,142.7,3.4,0,76
950,사하,2023-05-16 14:00,20,119,2.9,0,79
950,사하,2023-05-16 15:00,19.7,140.8,2.3,0,78
950,사하,2023-05-16 16:00,20.8,171.2,1.9,0,73
950,사하,2023-05-16 17:00,22.5,232.1,1.9,0,63
950,사하,2023-05-16 18:00,21.4,242.9,1.3,0,63
950,사하,2023-05-16 19:00,19.7,253.6,.9,0,72
950,사하,2023-05-16 20:00,18.9,284.5,1,0,78
950,사하,2023-05-16 21:00,18.7,257,1.1,0,78
950,사하,2023-05-16 22:00,18.6,292.2,1.2,0,75
950,사하,2023-05-16 23:00,17.9,286.5,1.4,0,82
950,사하,2023-05-17 00:00,17.5,286.8,1.7,0,83
950,사하,2023-05-17 01:00,17.1,334.2,.7,0,82
950,사하,2023-05-17 02:00,16.2,286.4,1.1,0,90
950,사하,2023-05-17 03:00,15.7,244.1,.5,0,95
950,사하,2023-05-17 04:00,15.3,299.3,.6,0,96
950,사하,2023-05-17 05:00,15.1,307.5,.7,0,96
950,사하,2023-05-17 06:00,15.7,304.9,1.5,0,96
950,사하,2023-05-17 07:00,17.3,239.5,1.1,0,88
950,사하,2023-05-17 08:00,18.8,262.7,1.3,0,82
950,사하,2023-05-17 09:00,20.1,280.4,1.9,0,78
950,사하,2023-05-17 10:00,21.7,261,1.5,0,72
950,사하,2023-05-17 11:00,23.3,229.7,1.4,0,66
950,사하,2023-05-17 12:00,23,185.7,2.1,0,70
950,사하,2023-05-17 13:00,22.9,216.9,2.1,0,72
950,사하,2023-05-17 14:00,24.1,232.4,2,0,67
950,사하,2023-05-17 15:00,24.4,230.1,2.1,0,63
950,사하,2023-05-17 16:00,23.8,214.5,2.1,0,66
950,사하,2023-05-17 17:00,23.1,319.5,1.3,0,68
950,사하,2023-05-17 18:00,22.1,317.1,1.3,0,72
950,사하,2023-05-17 19:00,20.6,326.8,1.2,0,80
950,사하,2023-05-17 20:00,19.8,339,1,0,86
950,사하,2023-05-17 21:00,19.5,250.3,.8,0,89
950,사하,2023-05-17 22:00,19.6,297.8,.9,0,88
950,사하,2023-05-17 23:00,19.2,296.8,.9,0,91
950,사하,2023-05-18 00:00,18.7,295.9,.8,0,93
950,사하,2023-05-18 01:00,18.7,311.1,.8,0,94
950,사하,2023-05-18 02:00,19,334.6,1.4,0,92
950,사하,2023-05-18 03:00,18.5,0,.4,0,95
950,사하,2023-05-18 04:00,18.7,174.4,.7,0,95
950,사하,2023-05-18 05:00,19,267.8,.9,0,94
950,사하,2023-05-18 06:00,19.1,277.1,.6,0,93
950,사하,2023-05-18 07:00,19.3,0,.3,0,92
950,사하,2023-05-18 08:00,19.4,58.1,1.2,0,93
950,사하,2023-05-18 09:00,19.3,121.6,2,1,95
950,사하,2023-05-18 10:00,18.2,100.9,2.9,2,94
950,사하,2023-05-18 11:00,18.9,79.9,3.3,.5,92
950,사하,2023-05-18 12:00,18.2,92.1,4.4,1,90
950,사하,2023-05-18 13:00,18.6,100.8,5.1,0,92
950,사하,2023-05-18 14:00,18.1,108.7,5.4,0,94
950,사하,2023-05-18 15:00,17.3,92.4,5.2,2.5,90
950,사하,2023-05-18 16:00,16.3,90.8,5.7,.5,93
950,사하,2023-05-18 17:00,16.3,76.9,6.2,.5,94
950,사하,2023-05-18 18:00,16.6,89.2,4.8,1,95
950,사하,2023-05-18 19:00,15.9,97.4,6.9,2,95
950,사하,2023-05-18 20:00,15.6,112,6.5,5,96
950,사하,2023-05-18 21:00,15.5,94.6,6.3,2.5,97
950,사하,2023-05-18 22:00,15.6,83.7,4,2.5,97
950,사하,2023-05-18 23:00,15.7,86.8,4.3,7,97
950,사하,2023-05-19 00:00,15.7,86.7,6.1,5,97
950,사하,2023-05-19 01:00,15.5,74.5,2.6,2,97
950,사하,2023-05-19 02:00,15.5,86.9,3.9,2,97
950,사하,2023-05-19 03:00,15.5,71.5,3.5,0,97
950,사하,2023-05-19 04:00,15.5,75,2.5,.5,97
950,사하,2023-05-19 05:00,15.7,76.5,3.6,0,95
950,사하,2023-05-19 06:00,15.8,70.1,2.8,0,95
950,사하,2023-05-19 07:00,16,71.5,2.9,0,93
950,사하,2023-05-19 08:00,16.6,72.5,3.3,0,92
950,사하,2023-05-19 09:00,17.1,84.6,4,0,88
950,사하,2023-05-19 10:00,17.3,48.2,2.5,0,86
950,사하,2023-05-19 11:00,17.7,76.6,2.6,0,86
950,사하,2023-05-19 12:00,18.2,58.9,3,0,84
950,사하,2023-05-19 13:00,19.2,34,3.8,0,76
950,사하,2023-05-19 14:00,19.1,75.8,4.5,0,77
950,사하,2023-05-19 15:00,18.9,30.2,3.6,0,75
950,사하,2023-05-19 16:00,19.9,355,3.6,0,71
950,사하,2023-05-19 17:00,19.8,10.4,3.2,0,66
950,사하,2023-05-19 18:00,18.7,45.8,4.9,0,69
950,사하,2023-05-19 19:00,17.8,40.1,1.9,0,74
950,사하,2023-05-19 20:00,17.6,44.7,2.9,0,73
950,사하,2023-05-19 21:00,17.1,18.4,2.6,0,74
950,사하,2023-05-19 22:00,16.7,78.5,3,0,76
950,사하,2023-05-19 23:00,16.4,57.7,2.6,0,76
950,사하,2023-05-20 00:00,16.1,10.5,3.4,0,76
950,사하,2023-05-20 01:00,15.6,22.2,3.9,0,76
950,사하,2023-05-20 02:00,15.1,355.4,1.1,0,79
950,사하,2023-05-20 03:00,15.4,17.4,1.6,0,78
950,사하,2023-05-20 04:00,15.1,10.8,2.1,0,80
950,사하,2023-05-20 05:00,14.2,63.7,1.8,0,84
950,사하,2023-05-20 06:00,14.8,30.3,1.6,0,82
950,사하,2023-05-20 07:00,16.2,336.5,1.1,0,79
950,사하,2023-05-20 08:00,17,282.2,1.1,0,75
950,사하,2023-05-20 09:00,18.7,309.7,1.3,0,72
950,사하,2023-05-20 10:00,19.3,126.1,3.7,0,67
950,사하,2023-05-20 11:00,19.6,160.1,2.9,0,70
950,사하,2023-05-20 12:00,19.4,138,4.5,0,67
950,사하,2023-05-20 13:00,20.2,136.1,4.1,0,66
950,사하,2023-05-20 14:00,19,136.7,5.9,0,69
950,사하,2023-05-20 15:00,19.2,140.4,4.5,0,67
950,사하,2023-05-20 16:00,18.7,146.6,4,0,70
950,사하,2023-05-20 17:00,17.9,139.4,4.4,0,76
950,사하,2023-05-20 18:00,17.1,120.5,3.5,0,78
950,사하,2023-05-20 19:00,16.7,136.9,2.7,0,81
950,사하,2023-05-20 20:00,15.7,123.8,1.3,0,87
950,사하,2023-05-20 21:00,16.1,200.2,.6,0,84
950,사하,2023-05-20 22:00,15.8,287.5,1,0,87
950,사하,2023-05-20 23:00,15.6,265.1,.8,0,91
950,사하,2023-05-21 00:00,15.7,332.3,.9,0,89
950,사하,2023-05-21 01:00,15.7,294.7,1.1,0,87
950,사하,2023-05-21 02:00,15.7,295.9,1.5,0,86
950,사하,2023-05-21 03:00,15.2,302.8,.7,0,91
950,사하,2023-05-21 04:00,15.4,290.8,1.4,0,93
950,사하,2023-05-21 05:00,15.1,287.5,1.1,0,93
950,사하,2023-05-21 06:00,15.6,282.6,1.4,0,92
950,사하,2023-05-21 07:00,17.6,279.3,.8,0,85
950,사하,2023-05-21 08:00,19,253.2,1.6,0,82
950,사하,2023-05-21 09:00,20.5,254.8,1.4,0,74
950,사하,2023-05-21 10:00,22,235.2,1.3,0,73
950,사하,2023-05-21 11:00,22.4,270.8,1.7,0,67
950,사하,2023-05-21 12:00,23.3,203.5,1.3,0,66
950,사하,2023-05-21 13:00,23,173.2,1.4,0,65
950,사하,2023-05-21 14:00,22,138.8,2.7,0,70
950,사하,2023-05-21 15:00,21.4,128.1,1.9,0,72
950,사하,2023-05-21 16:00,21,131.4,2.4,0,71
950,사하,2023-05-21 17:00,21.6,155.6,.9,0,70
950,사하,2023-05-21 18:00,19.2,131.2,1.5,0,78
950,사하,2023-05-21 19:00,18,120.6,1.5,0,85
950,사하,2023-05-21 20:00,18.2,169,.9,0,87
950,사하,2023-05-21 21:00,19.7,283.9,.7,0,78
950,사하,2023-05-21 22:00,19.5,288.7,.9,0,78
950,사하,2023-05-21 23:00,19.2,301.9,1.4,0,81
950,사하,2023-05-22 00:00,20,301.9,1.6,0,74
950,사하,2023-05-22 01:00,20.3,334.9,3,0,59
950,사하,2023-05-22 02:00,19.8,334.5,3.7,0,54
950,사하,2023-05-22 03:00,18.7,328.6,2.4,0,56
950,사하,2023-05-22 04:00,18.4,333.2,1.9,0,57
950,사하,2023-05-22 05:00,18.3,351.4,2,0,52
950,사하,2023-05-22 06:00,18.1,301.9,1.4,0,52
950,사하,2023-05-22 07:00,18,68.5,.7,0,63
950,사하,2023-05-22 08:00,18.5,333.7,1.9,0,71
950,사하,2023-05-22 09:00,18.9,323.9,2.6,0,61
950,사하,2023-05-22 10:00,21,283.7,1.6,0,59
950,사하,2023-05-22 11:00,20,60.8,1,0,51
950,사하,2023-05-22 12:00,19.6,324.6,2.3,0,56
950,사하,2023-05-22 13:00,18.4,338.4,3.8,0,65
950,사하,2023-05-22 14:00,17.2,341.9,2.8,.5,72
950,사하,2023-05-22 15:00,16.5,80.7,5.1,0,72
950,사하,2023-05-22 16:00,16.7,102.1,2.8,0,73
950,사하,2023-05-22 17:00,16.9,105.5,3.1,0,67
950,사하,2023-05-22 18:00,17,48.9,1.9,0,60
950,사하,2023-05-22 19:00,16.8,344.9,3.2,0,63
950,사하,2023-05-22 20:00,16.5,.6,3.8,0,65
950,사하,2023-05-22 21:00,16.3,343.9,2.1,0,63
950,사하,2023-05-22 22:00,16.2,47.6,1.1,0,60
950,사하,2023-05-22 23:00,15.7,326.8,2.2,0,63
950,사하,2023-05-23 00:00,14.6,242.4,1.2,0,72
950,사하,2023-05-23 01:00,14.1,284.1,1.4,0,75
950,사하,2023-05-23 02:00,14.3,312,2.3,0,72
950,사하,2023-05-23 03:00,13.9,271.7,1.7,0,75
950,사하,2023-05-23 04:00,14.1,341.8,1.2,0,75
950,사하,2023-05-23 05:00,13.6,287.7,1.7,0,78
950,사하,2023-05-23 06:00,14.5,297.8,1.3,0,73
950,사하,2023-05-23 07:00,14.4,308.7,2.1,0,79
950,사하,2023-05-23 08:00,17.1,286.4,.7,0,69
950,사하,2023-05-23 09:00,18.7,320.9,1.5,0,61
950,사하,2023-05-23 10:00,20.7,116.6,1.9,0,45
950,사하,2023-05-23 11:00,20,196.1,1.6,0,56
950,사하,2023-05-23 12:00,19.5,145.6,5,0,58
950,사하,2023-05-23 13:00,20.8,151.2,3.8,,58
950,사하,2023-05-23 14:00,20,140.7,4.5,,55
950,사하,2023-05-23 15:00,20,134.3,5.1,,46
950,사하,2023-05-23 16:00,19,115.2,4.2,,52
950,사하,2023-05-23 17:00,18.1,141.5,4,,59
950,사하,2023-05-23 18:00,16.9,136.8,4.1,,69
950,사하,2023-05-23 19:00,16.7,195,1.2,,64
950,사하,2023-05-23 20:00,15.5,254.5,1,,79
950,사하,2023-05-23 21:00,16.2,323,.6,,71
950,사하,2023-05-23 22:00,15.8,307.7,1.5,,72
950,사하,2023-05-23 23:00,16,304.5,1.7,,67
950,사하,2023-05-24 00:00,15.6,306,1.5,,69
950,사하,2023-05-24 01:00,16,321.5,1.3,0,61
950,사하,2023-05-24 02:00,16,310.4,1.8,0,60
950,사하,2023-05-24 03:00,16.4,322.5,1.4,0,57
950,사하,2023-05-24 04:00,15.2,296,1,0,67
950,사하,2023-05-24 05:00,16.3,315.3,2.3,0,54
950,사하,2023-05-24 06:00,15.9,90.1,1,0,60
950,사하,2023-05-24 07:00,18,88,2.4,0,50
950,사하,2023-05-24 08:00,18.8,104.2,3,0,50
950,사하,2023-05-24 09:00,19.2,117.8,2.5,0,51
950,사하,2023-05-24 10:00,21.2,141,2.2,0,52
950,사하,2023-05-24 11:00,20.6,131,3.8,0,60
950,사하,2023-05-24 12:00,19.7,138.5,5.2,0,70
950,사하,2023-05-24 13:00,18.4,134.5,5.5,0,75
950,사하,2023-05-24 14:00,19.2,139.4,4.1,0,68
950,사하,2023-05-24 15:00,18.7,141.3,3.5,0,69
950,사하,2023-05-24 16:00,18.7,130,3.5,0,64
950,사하,2023-05-24 17:00,18.3,102.8,3.1,0,61
950,사하,2023-05-24 18:00,17.3,124.2,3.6,0,73
950,사하,2023-05-24 19:00,17,125.4,3.4,0,73
950,사하,2023-05-24 20:00,16,94.8,3.1,0,77
950,사하,2023-05-24 21:00,16.3,106.3,3.6,0,74
950,사하,2023-05-24 22:00,16.2,89.5,2.4,0,74
950,사하,2023-05-24 23:00,15.8,81.3,3.7,0,74
950,사하,2023-05-25 00:00,15.6,92.2,2.2,0,72
950,사하,2023-05-25 01:00,15.9,126.8,1.7,0,69
950,사하,2023-05-25 02:00,14.8,83.3,2.5,0,77
950,사하,2023-05-25 03:00,15,73.5,1.5,0,76
950,사하,2023-05-25 04:00,15,95.5,2.5,0,79
950,사하,2023-05-25 05:00,14.9,86.1,2.6,0,80
950,사하,2023-05-25 06:00,15.6,61.9,1.9,0,78
950,사하,2023-05-25 07:00,16.1,107.2,1.7,0,80
950,사하,2023-05-25 08:00,18.1,108.8,1.7,0,71
950,사하,2023-05-25 09:00,19,92.3,1.8,0,67
950,사하,2023-05-25 10:00,20.3,135.5,1.9,0,63
950,사하,2023-05-25 11:00,20.2,126.1,4.4,0,64
950,사하,2023-05-25 12:00,20.1,150.2,4,0,61
950,사하,2023-05-25 13:00,20.7,125.5,3.7,0,57
950,사하,2023-05-25 14:00,20.2,141.1,3.9,0,59
