지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
904,2022-09-20 15:00,22.5,71.2,4.5,0.0,51.1
904,2022-09-20 16:00,21.9,51.6,4.4,0.0,49.2
904,2022-09-20 17:00,21.3,47.9,4.3,0.0,54.1
904,2022-09-20 18:00,19.9,66.4,4.0,0.0,58.0
904,2022-09-20 19:00,19.3,52.8,3.0,0.0,61.0
904,2022-09-20 20:00,19.0,61.1,2.9,0.0,59.9
904,2022-09-20 21:00,18.8,37.0,3.2,0.0,61.3
904,2022-09-20 22:00,18.6,40.1,3.4,0.0,61.5
904,2022-09-20 23:00,18.1,41.5,2.4,0.0,66.1
904,2022-09-21 00:00,17.3,29.1,2.5,0.0,70.4
904,2022-09-21 01:00,16.3,330.1,1.6,0.0,76.2
904,2022-09-21 02:00,16.1,335.8,2.1,0.0,76.0
904,2022-09-21 03:00,15.8,28.4,1.9,0.0,78.5
904,2022-09-21 04:00,15.5,26.7,1.6,0.0,81.8
904,2022-09-21 05:00,15.3,35.3,2.1,0.0,83.5
904,2022-09-21 06:00,15.4,28.1,2.6,0.0,82.6
904,2022-09-21 07:00,15.0,68.4,2.7,0.0,85.9
904,2022-09-21 08:00,17.0,29.2,3.3,0.0,72.6
904,2022-09-21 09:00,18.7,35.2,2.9,0.0,66.6
904,2022-09-21 10:00,21.4,49.3,3.5,0.0,55.0
904,2022-09-21 11:00,21.3,49.8,4.0,0.0,52.4
904,2022-09-21 12:00,21.8,53.8,4.9,0.0,46.4
904,2022-09-21 13:00,22.0,61.0,4.3,0.0,45.3
904,2022-09-21 14:00,22.6,51.4,4.9,0.0,42.2
904,2022-09-21 15:00,22.3,64.5,3.6,0.0,46.1
904,2022-09-21 16:00,21.5,47.6,4.3,0.0,49.0
904,2022-09-21 17:00,21.0,56.8,4.2,0.0,49.2
904,2022-09-21 18:00,20.1,41.2,4.4,0.0,54.3
904,2022-09-21 19:00,19.0,33.9,3.0,0.0,58.6
904,2022-09-21 20:00,18.4,38.4,2.9,0.0,61.6
904,2022-09-21 21:00,17.3,330.7,2.6,0.0,68.0
904,2022-09-21 22:00,17.3,60.8,3.5,0.0,67.4
904,2022-09-21 23:00,17.5,44.3,2.6,0.0,66.9
904,2022-09-22 00:00,17.2,33.4,2.6,0.0,68.3
904,2022-09-22 01:00,17.3,43.9,2.2,0.0,67.6
904,2022-09-22 02:00,15.6,182.8,1.7,0.0,82.0
904,2022-09-22 03:00,14.8,0.0,0.2,0.0,82.0
904,2022-09-22 04:00,13.8,180.7,0.9,0.0,88.3
904,2022-09-22 05:00,14.2,328.1,1.7,0.0,87.9
904,2022-09-22 06:00,13.7,0.0,0.0,0.0,90.5
904,2022-09-22 07:00,14.4,0.0,0.1,0.0,87.6
904,2022-09-22 08:00,16.2,313.1,0.9,0.0,80.7
904,2022-09-22 09:00,18.5,291.1,1.2,0.0,72.0
904,2022-09-22 10:00,19.5,268.6,0.7,0.0,67.5
904,2022-09-22 11:00,22.0,300.4,1.6,0.0,63.0
904,2022-09-22 12:00,23.1,39.9,2.9,0.0,60.2
904,2022-09-22 13:00,23.7,45.3,3.1,0.0,58.9
904,2022-09-22 14:00,24.7,54.4,2.7,0.0,54.5
904,2022-09-22 15:00,24.1,64.8,2.9,0.0,58.5
904,2022-09-22 16:00,23.7,48.4,2.8,0.0,59.6
904,2022-09-22 17:00,24.7,108.8,0.8,0.0,60.3
904,2022-09-22 18:00,22.7,35.6,2.2,0.0,67.5
904,2022-09-22 19:00,21.9,46.6,2.3,0.0,71.9
904,2022-09-22 20:00,21.7,60.4,1.4,0.0,71.6
904,2022-09-22 21:00,19.9,9.5,1.3,0.0,80.1
904,2022-09-22 22:00,20.1,76.9,2.4,0.0,80.5
904,2022-09-22 23:00,19.6,349.2,1.0,0.0,84.2
904,2022-09-23 00:00,19.7,44.0,2.4,0.0,82.1
904,2022-09-23 01:00,18.5,21.9,0.9,0.0,88.3
904,2022-09-23 02:00,18.5,322.4,1.8,0.0,88.8
904,2022-09-23 03:00,18.0,333.1,1.0,0.0,92.0
904,2022-09-23 04:00,18.1,322.2,0.9,0.0,92.4
904,2022-09-23 05:00,17.9,342.7,1.5,0.0,94.1
904,2022-09-23 06:00,18.5,29.9,1.9,0.0,90.9
904,2022-09-23 07:00,18.1,80.7,2.4,0.0,91.9
904,2022-09-23 08:00,18.8,324.9,1.6,0.0,90.4
904,2022-09-23 09:00,21.5,322.4,2.1,0.0,77.3
904,2022-09-23 10:00,23.3,305.0,0.9,0.0,67.7
904,2022-09-23 11:00,24.7,297.9,2.0,0.0,58.2
904,2022-09-23 12:00,25.7,218.4,2.4,0.0,59.8
904,2022-09-23 13:00,26.1,190.0,4.2,0.0,53.2
904,2022-09-23 14:00,27.3,222.2,4.3,0.0,48.0
904,2022-09-23 15:00,26.0,195.4,5.6,0.0,60.7
904,2022-09-23 16:00,26.3,251.3,2.8,0.0,53.4
904,2022-09-23 17:00,25.1,229.6,2.9,0.0,58.6
904,2022-09-23 18:00,24.2,228.8,1.7,0.0,63.4
904,2022-09-23 19:00,23.5,320.4,2.5,0.0,56.0
904,2022-09-23 20:00,22.5,114.6,2.3,0.0,59.9
904,2022-09-23 21:00,21.4,32.4,1.7,0.0,64.0
904,2022-09-23 22:00,21.2,314.1,2.6,0.0,59.1
904,2022-09-23 23:00,19.3,308.5,2.2,0.0,57.8
904,2022-09-24 00:00,17.4,286.7,2.0,0.0,65.5
904,2022-09-24 01:00,16.5,303.3,2.4,0.0,60.9
904,2022-09-24 02:00,15.5,323.0,2.3,0.0,62.4
904,2022-09-24 03:00,14.6,329.8,2.4,0.0,67.3
904,2022-09-24 04:00,15.0,316.3,2.6,0.0,65.6
904,2022-09-24 05:00,15.0,310.7,2.8,0.0,66.2
904,2022-09-24 06:00,14.3,322.5,1.9,0.0,70.4
904,2022-09-24 07:00,15.5,358.0,2.4,0.0,66.1
904,2022-09-24 08:00,17.8,310.9,3.4,0.0,53.6
904,2022-09-24 09:00,19.3,313.9,3.6,0.0,48.5
904,2022-09-24 10:00,20.8,22.1,2.7,0.0,44.9
904,2022-09-24 11:00,22.4,316.3,1.7,0.0,41.5
904,2022-09-24 12:00,23.7,37.0,1.5,0.0,40.0
904,2022-09-24 13:00,24.5,316.4,2.4,0.0,35.3
904,2022-09-24 14:00,25.3,311.4,3.0,0.0,33.4
904,2022-09-24 15:00,25.8,284.2,2.6,0.0,34.5
904,2022-09-24 16:00,25.4,313.1,3.4,0.0,34.0
904,2022-09-24 17:00,22.8,211.0,2.6,0.0,49.7
904,2022-09-24 18:00,21.9,212.2,2.4,0.0,52.3
904,2022-09-24 19:00,21.8,106.1,1.3,0.0,48.3
904,2022-09-24 20:00,19.3,7.2,1.8,0.0,67.3
904,2022-09-24 21:00,18.7,355.1,1.5,0.0,71.7
904,2022-09-24 22:00,19.0,41.9,2.4,0.0,70.3
904,2022-09-24 23:00,18.2,317.2,2.2,0.0,75.8
904,2022-09-25 00:00,18.1,334.4,1.9,0.0,72.9
904,2022-09-25 01:00,18.0,47.3,2.7,0.0,72.2
904,2022-09-25 02:00,18.0,42.6,2.4,0.0,68.9
904,2022-09-25 03:00,17.7,35.5,1.5,0.0,70.6
904,2022-09-25 04:00,17.0,341.4,1.4,0.0,71.4
904,2022-09-25 05:00,16.9,25.5,1.3,0.0,74.1
904,2022-09-25 06:00,16.1,304.6,0.8,0.0,77.8
904,2022-09-25 07:00,16.9,318.4,1.5,0.0,75.5
904,2022-09-25 08:00,17.7,12.4,1.8,0.0,74.9
904,2022-09-25 09:00,19.1,329.1,2.6,0.0,67.3
904,2022-09-25 10:00,19.8,18.4,2.3,0.0,64.5
904,2022-09-25 11:00,20.6,297.7,1.6,0.0,66.9
904,2022-09-25 12:00,21.7,266.9,0.7,0.0,62.4
904,2022-09-25 13:00,22.7,42.1,2.5,0.0,58.0
904,2022-09-25 14:00,22.8,39.9,2.3,0.0,57.8
904,2022-09-25 15:00,22.5,61.9,1.5,0.0,58.6
904,2022-09-25 16:00,22.4,54.1,1.4,0.0,61.2
904,2022-09-25 17:00,22.0,63.3,1.7,0.0,63.3
904,2022-09-25 18:00,21.4,58.8,1.2,0.0,66.0
904,2022-09-25 19:00,19.9,333.1,1.0,0.0,77.6
904,2022-09-25 20:00,19.3,336.3,0.8,0.0,80.2
904,2022-09-25 21:00,19.4,33.2,1.1,0.0,81.7
904,2022-09-25 22:00,19.1,342.2,2.0,0.0,84.4
904,2022-09-25 23:00,18.7,358.8,1.2,0.0,86.4
904,2022-09-26 00:00,18.4,331.9,2.0,0.0,86.8
904,2022-09-26 01:00,18.3,336.8,1.5,0.0,86.4
904,2022-09-26 02:00,18.6,18.6,1.5,0.0,84.1
904,2022-09-26 03:00,18.6,43.4,2.0,0.0,82.4
904,2022-09-26 04:00,17.8,13.1,2.0,0.0,88.4
904,2022-09-26 05:00,17.4,330.8,1.7,0.0,89.7
904,2022-09-26 06:00,17.1,331.8,1.5,0.0,90.2
904,2022-09-26 07:00,17.8,336.9,1.0,0.0,87.0
904,2022-09-26 08:00,18.5,333.6,2.1,0.0,84.2
904,2022-09-26 09:00,19.5,26.0,3.3,0.0,77.5
904,2022-09-26 10:00,19.9,331.5,2.1,0.0,73.4
904,2022-09-26 11:00,20.6,334.3,1.5,0.0,73.6
904,2022-09-26 12:00,21.3,322.1,1.9,0.0,72.0
904,2022-09-26 13:00,22.2,319.6,2.1,0.0,64.0
904,2022-09-26 14:00,22.4,324.4,2.1,0.0,66.9
904,2022-09-26 15:00,21.9,339.2,1.9,0.0,73.2
904,2022-09-26 16:00,22.1,323.7,1.3,0.0,70.5
904,2022-09-26 17:00,21.0,331.0,1.6,0.0,79.1
904,2022-09-26 18:00,21.1,29.1,2.0,0.0,77.5
904,2022-09-26 19:00,20.0,317.9,1.8,0.0,83.3
904,2022-09-26 20:00,19.6,332.6,1.7,0.0,85.8
904,2022-09-26 21:00,19.1,330.7,1.5,0.0,90.3
904,2022-09-26 22:00,19.4,348.3,1.5,0.0,85.5
904,2022-09-26 23:00,19.2,26.3,1.0,0.0,84.8
904,2022-09-27 00:00,19.0,32.4,2.1,0.0,84.4
904,2022-09-27 01:00,18.5,45.5,2.0,0.0,86.0
904,2022-09-27 02:00,18.8,249.6,0.8,0.0,80.8
904,2022-09-27 03:00,17.7,311.5,1.3,0.0,90.6
904,2022-09-27 04:00,17.7,294.5,1.0,0.0,89.9
904,2022-09-27 05:00,18.1,43.2,2.6,0.0,86.4
904,2022-09-27 06:00,17.6,324.6,1.8,0.0,89.5
904,2022-09-27 07:00,17.7,294.8,1.0,0.0,88.4
904,2022-09-27 08:00,18.8,39.2,3.3,0.0,82.0
904,2022-09-27 09:00,19.6,17.6,2.3,0.0,81.4
904,2022-09-27 10:00,20.8,328.8,1.8,0.0,78.6
904,2022-09-27 11:00,21.3,326.1,2.0,0.0,76.7
904,2022-09-27 12:00,23.3,6.6,2.7,0.0,70.1
904,2022-09-27 13:00,24.5,359.9,2.6,0.0,67.2
904,2022-09-27 14:00,25.8,77.4,2.0,0.0,63.0
904,2022-09-27 15:00,26.1,89.4,2.0,0.0,59.6
904,2022-09-27 16:00,25.9,46.6,2.6,0.0,59.3
904,2022-09-27 17:00,25.7,43.4,2.7,0.0,55.6
904,2022-09-27 18:00,24.4,50.7,2.6,0.0,59.2
904,2022-09-27 19:00,22.9,37.6,2.3,0.0,69.7
904,2022-09-27 20:00,21.9,37.6,3.7,0.0,73.4
904,2022-09-27 21:00,21.3,31.0,2.6,0.0,74.0
904,2022-09-27 22:00,20.5,46.7,3.3,0.0,76.9
904,2022-09-27 23:00,19.9,36.4,2.5,0.0,79.2
904,2022-09-28 00:00,20.1,32.5,2.7,0.0,78.5
904,2022-09-28 01:00,19.6,31.1,2.2,0.0,81.0
904,2022-09-28 02:00,19.1,27.0,2.2,0.0,83.7
904,2022-09-28 03:00,18.0,295.9,2.3,0.0,89.7
904,2022-09-28 04:00,17.3,308.9,1.8,0.0,92.4
904,2022-09-28 05:00,16.9,327.9,1.6,0.0,91.5
904,2022-09-28 06:00,17.3,73.6,2.5,0.0,91.9
904,2022-09-28 07:00,17.4,356.4,2.4,0.0,91.7
904,2022-09-28 08:00,18.6,317.8,2.0,0.0,87.1
904,2022-09-28 09:00,20.5,29.5,3.0,0.0,77.0
904,2022-09-28 10:00,22.2,30.9,2.5,0.0,72.8
904,2022-09-28 11:00,23.4,283.5,1.7,0.0,70.2
904,2022-09-28 12:00,25.5,329.1,3.0,0.0,61.5
904,2022-09-28 13:00,25.8,319.4,2.5,0.0,56.0
904,2022-09-28 14:00,25.4,273.2,1.3,0.0,61.7
904,2022-09-28 15:00,24.5,214.9,3.2,0.0,71.6
904,2022-09-28 16:00,23.8,203.9,3.4,0.0,73.0
904,2022-09-28 17:00,23.5,206.5,2.1,0.0,72.7
904,2022-09-28 18:00,22.9,210.5,0.9,0.0,73.9
904,2022-09-28 19:00,22.4,195.9,1.3,0.0,76.7
904,2022-09-28 20:00,21.8,0.0,0.0,0.0,81.6
904,2022-09-28 21:00,20.5,335.6,0.6,0.0,87.8
904,2022-09-28 22:00,20.1,9.6,1.5,0.0,90.7
904,2022-09-28 23:00,19.3,0.0,0.4,0.0,94.7
904,2022-09-29 00:00,18.5,0.0,0.0,0.0,96.0
904,2022-09-29 01:00,17.8,14.1,1.5,0.0,94.2
904,2022-09-29 02:00,17.9,18.9,2.2,0.0,96.9
904,2022-09-29 03:00,17.8,49.1,1.7,0.0,96.6
904,2022-09-29 04:00,16.7,325.4,1.6,0.0,95.5
904,2022-09-29 05:00,15.8,351.0,0.8,0.0,97.8
904,2022-09-29 06:00,15.7,339.4,1.5,0.0,97.8
904,2022-09-29 07:00,16.4,337.4,2.2,0.0,96.2
904,2022-09-29 08:00,18.6,350.2,2.0,0.0,87.2
904,2022-09-29 09:00,20.4,322.3,2.3,0.0,77.5
904,2022-09-29 10:00,22.6,310.2,1.3,0.0,66.9
904,2022-09-29 11:00,24.6,313.7,1.2,0.0,59.3
904,2022-09-29 12:00,26.5,243.2,1.2,0.0,48.0
904,2022-09-29 13:00,27.3,279.1,0.9,0.0,40.1
904,2022-09-29 14:00,28.0,206.4,1.5,0.0,32.9
904,2022-09-29 15:00,27.1,214.7,3.6,0.0,49.4
904,2022-09-29 16:00,27.0,195.2,2.4,0.0,51.8
904,2022-09-29 17:00,25.5,141.3,2.9,0.0,53.9
904,2022-09-29 18:00,24.3,130.5,2.4,0.0,60.6
904,2022-09-29 19:00,22.4,0.0,0.2,0.0,67.4
904,2022-09-29 20:00,20.0,0.0,0.1,0.0,80.1
904,2022-09-29 21:00,19.2,331.3,1.3,0.0,84.1
904,2022-09-29 22:00,18.5,9.5,1.1,0.0,87.8
904,2022-09-29 23:00,18.1,4.8,1.4,0.0,93.0
904,2022-09-30 00:00,17.7,329.5,1.2,0.0,95.3
904,2022-09-30 01:00,17.0,335.9,1.4,0.0,96.7
904,2022-09-30 02:00,17.0,325.2,1.3,0.0,96.3
904,2022-09-30 03:00,16.4,354.4,1.0,0.0,97.2
904,2022-09-30 04:00,16.4,289.8,1.5,0.0,98.2
904,2022-09-30 05:00,16.3,324.5,1.6,0.0,98.5
904,2022-09-30 06:00,16.1,11.8,1.8,0.0,98.1
904,2022-09-30 07:00,16.0,333.2,1.3,0.0,97.5
904,2022-09-30 08:00,18.4,329.6,1.9,0.0,93.0
904,2022-09-30 09:00,20.6,323.3,2.3,0.0,82.5
904,2022-09-30 10:00,22.4,315.7,1.9,0.0,72.8
904,2022-09-30 11:00,24.6,308.5,1.4,0.0,63.3
904,2022-09-30 12:00,26.4,253.5,1.4,0.0,52.0
904,2022-09-30 13:00,26.9,208.5,3.7,0.0,60.7
904,2022-09-30 14:00,26.3,216.3,4.4,0.0,63.7
904,2022-09-30 15:00,26.0,212.4,4.2,0.0,65.5
904,2022-09-30 16:00,25.0,213.7,4.5,0.0,65.2
904,2022-09-30 17:00,24.0,210.8,3.8,0.0,69.4
904,2022-09-30 18:00,22.8,221.2,3.0,0.0,71.6
904,2022-09-30 19:00,21.6,212.1,2.6,0.0,75.4
904,2022-09-30 20:00,20.9,0.0,0.4,0.0,80.9
904,2022-09-30 21:00,19.4,2.9,1.9,0.0,87.4
904,2022-09-30 22:00,18.3,0.0,0.2,0.0,92.5
904,2022-09-30 23:00,17.4,0.0,0.2,0.0,95.8
904,2022-10-01 00:00,17.4,323.8,1.5,0.0,95.3
904,2022-10-01 01:00,17.4,340.9,1.7,0.0,96.4
904,2022-10-01 02:00,17.0,328.9,2.0,0.0,96.6
904,2022-10-01 03:00,16.2,358.4,1.2,0.0,97.1
904,2022-10-01 04:00,16.1,92.7,2.1,0.0,97.9
904,2022-10-01 05:00,15.5,324.9,0.7,0.0,97.6
904,2022-10-01 06:00,15.4,334.1,0.6,0.0,97.3
904,2022-10-01 07:00,15.9,13.1,1.3,0.0,97.3
904,2022-10-01 08:00,18.2,321.2,2.0,0.0,91.0
904,2022-10-01 09:00,20.5,359.3,1.9,0.0,79.0
904,2022-10-01 10:00,23.6,316.5,1.0,0.0,67.7
904,2022-10-01 11:00,26.2,266.3,0.6,0.0,57.3
904,2022-10-01 12:00,27.9,250.9,1.3,0.0,41.8
904,2022-10-01 13:00,28.6,230.7,2.2,0.0,37.2
904,2022-10-01 14:00,29.2,265.2,1.6,0.0,28.5
904,2022-10-01 15:00,27.2,212.8,3.9,0.0,55.8
904,2022-10-01 16:00,26.9,206.1,3.5,0.0,58.5
904,2022-10-01 17:00,25.5,206.5,3.7,0.0,64.9
904,2022-10-01 18:00,24.1,200.5,2.2,0.0,67.0
904,2022-10-01 19:00,22.3,0.0,0.2,0.0,73.5
904,2022-10-01 20:00,20.4,39.3,1.2,0.0,77.0
904,2022-10-01 21:00,18.5,352.5,0.7,0.0,89.3
904,2022-10-01 22:00,19.2,20.2,1.7,0.0,86.2
904,2022-10-01 23:00,19.9,19.1,1.8,0.0,82.9
904,2022-10-02 00:00,19.8,356.2,1.9,0.0,81.3
904,2022-10-02 01:00,19.3,329.8,1.0,0.0,83.9
904,2022-10-02 02:00,18.8,29.9,2.0,0.0,81.8
904,2022-10-02 03:00,18.2,19.7,1.7,0.0,84.0
904,2022-10-02 04:00,16.7,11.1,1.6,0.0,90.7
904,2022-10-02 05:00,17.2,32.5,1.5,0.0,85.7
904,2022-10-02 06:00,16.2,329.1,1.4,0.0,91.3
904,2022-10-02 07:00,17.5,359.3,1.6,0.0,89.6
904,2022-10-02 08:00,18.8,314.9,1.7,0.0,81.4
904,2022-10-02 09:00,21.4,21.2,2.3,0.0,66.7
904,2022-10-02 10:00,23.8,335.3,1.6,0.0,62.3
904,2022-10-02 11:00,26.4,220.9,1.3,0.0,62.6
904,2022-10-02 12:00,26.8,219.9,3.0,0.0,53.4
904,2022-10-02 13:00,27.4,229.6,3.7,0.0,46.1
904,2022-10-02 14:00,27.3,218.5,4.9,0.0,49.2
904,2022-10-02 15:00,26.6,222.1,4.5,0.0,52.7
904,2022-10-02 16:00,26.0,217.6,3.8,0.0,58.8
904,2022-10-02 17:00,25.9,187.7,3.1,0.0,63.3
904,2022-10-02 18:00,24.6,179.7,3.0,0.0,69.7
904,2022-10-02 19:00,24.0,187.9,2.3,0.0,76.4
904,2022-10-02 20:00,24.3,177.8,3.3,0.0,75.7
904,2022-10-02 21:00,23.7,198.5,2.4,0.0,81.0
904,2022-10-02 22:00,23.9,192.4,3.0,0.0,84.6
904,2022-10-02 23:00,23.6,207.4,2.6,0.0,87.5
904,2022-10-03 00:00,24.3,186.5,3.8,0.0,83.4
904,2022-10-03 01:00,23.5,223.8,2.4,0.0,91.7
904,2022-10-03 02:00,23.9,211.2,3.1,0.0,91.5
904,2022-10-03 03:00,23.7,204.8,3.2,0.0,94.0
904,2022-10-03 04:00,23.4,205.8,1.4,0.0,91.3
904,2022-10-03 05:00,23.6,194.5,0.9,0.0,88.2
904,2022-10-03 06:00,23.4,15.9,1.4,0.0,88.8
904,2022-10-03 07:00,24.1,30.9,0.7,0.0,82.0
904,2022-10-03 08:00,24.0,186.4,1.7,0.5,91.1
904,2022-10-03 09:00,23.8,182.3,2.4,0.5,93.8
904,2022-10-03 10:00,24.9,198.9,4.7,0.5,88.7
904,2022-10-03 11:00,25.4,200.6,5.4,0.0,86.3
904,2022-10-03 12:00,26.1,202.6,6.3,0.0,82.6
904,2022-10-03 13:00,24.3,200.5,5.8,0.0,91.3
904,2022-10-03 14:00,25.7,197.5,7.2,0.0,86.5
904,2022-10-03 15:00,25.2,201.4,6.2,0.0,86.0
904,2022-10-03 16:00,25.1,199.6,6.4,0.0,87.5
904,2022-10-03 17:00,24.5,197.1,4.7,0.0,92.5
904,2022-10-03 18:00,24.9,191.6,4.2,0.0,86.9
904,2022-10-03 19:00,24.9,202.9,5.4,0.0,86.4
904,2022-10-03 20:00,24.4,193.5,4.5,0.0,90.4
904,2022-10-03 21:00,24.4,193.5,4.3,0.0,89.0
904,2022-10-03 22:00,24.6,197.7,4.1,0.0,87.4
904,2022-10-03 23:00,25.1,198.5,4.8,0.0,82.6
904,2022-10-04 00:00,24.3,199.7,3.0,0.0,85.9
904,2022-10-04 01:00,24.5,190.7,3.7,0.0,84.7
904,2022-10-04 02:00,24.6,195.8,5.4,0.0,85.7
904,2022-10-04 03:00,25.0,198.7,6.5,0.0,83.6
904,2022-10-04 04:00,24.5,202.5,5.6,0.0,87.2
904,2022-10-04 05:00,24.4,202.9,5.9,0.0,87.1
904,2022-10-04 06:00,24.3,209.1,5.0,0.0,87.6
904,2022-10-04 07:00,25.6,217.0,4.4,0.0,79.5
904,2022-10-04 08:00,25.3,202.8,5.1,0.0,84.2
904,2022-10-04 09:00,25.4,195.8,3.7,0.0,82.8
904,2022-10-04 10:00,25.3,197.7,2.4,0.0,83.0
904,2022-10-04 11:00,23.8,199.8,3.3,1.5,92.5
904,2022-10-04 12:00,24.3,193.4,5.1,1.0,92.4
904,2022-10-04 13:00,24.2,214.9,2.5,0.0,92.9
904,2022-10-04 14:00,24.8,222.9,4.0,0.0,85.8
904,2022-10-04 15:00,24.5,294.9,1.0,0.0,88.8
904,2022-10-04 16:00,24.3,0.0,0.1,0.5,89.2
904,2022-10-04 17:00,20.3,39.4,5.0,0.0,83.1
904,2022-10-04 18:00,18.9,35.3,4.6,0.0,88.1
904,2022-10-04 19:00,18.2,37.1,3.5,0.0,89.6
904,2022-10-04 20:00,18.4,38.2,3.1,0.0,81.5
904,2022-10-04 21:00,18.2,40.1,4.0,0.0,79.1
904,2022-10-04 22:00,17.8,33.9,3.8,0.0,78.5
904,2022-10-04 23:00,17.1,44.4,3.7,0.0,82.1
904,2022-10-05 00:00,16.8,36.8,4.4,0.0,80.3
904,2022-10-05 01:00,17.3,40.0,3.5,0.0,75.1
904,2022-10-05 02:00,16.6,41.5,3.6,0.0,78.2
904,2022-10-05 03:00,16.7,40.0,3.1,0.0,78.5
904,2022-10-05 04:00,16.7,35.4,3.9,0.0,76.9
904,2022-10-05 05:00,16.5,44.7,3.8,0.0,79.8
904,2022-10-05 06:00,16.5,43.0,3.8,0.0,79.9
904,2022-10-05 07:00,16.5,68.1,3.4,0.0,81.9
904,2022-10-05 08:00,17.3,12.9,3.1,0.0,79.0
904,2022-10-05 09:00,17.6,10.1,3.9,0.0,75.6
904,2022-10-05 10:00,18.3,41.9,3.9,0.0,72.3
904,2022-10-05 11:00,20.2,20.7,3.5,0.0,68.6
904,2022-10-05 12:00,20.2,38.1,3.8,0.0,66.9
904,2022-10-05 13:00,20.9,48.2,3.8,0.0,65.3
904,2022-10-05 14:00,20.8,37.0,3.7,0.0,65.3
904,2022-10-05 15:00,20.6,63.0,3.6,0.0,63.5
904,2022-10-05 16:00,20.8,47.3,3.3,0.0,62.9
904,2022-10-05 17:00,20.0,52.8,2.3,0.0,66.5
904,2022-10-05 18:00,19.3,38.3,2.9,0.0,70.1
904,2022-10-05 19:00,18.2,354.0,1.8,0.0,76.6
904,2022-10-05 20:00,17.6,35.9,2.9,0.0,80.1
904,2022-10-05 21:00,17.6,33.1,3.0,0.0,77.5
904,2022-10-05 22:00,17.4,40.0,2.5,0.0,78.0
904,2022-10-05 23:00,17.0,36.6,2.8,0.0,79.9
904,2022-10-06 00:00,17.0,41.7,2.5,0.0,80.3
904,2022-10-06 01:00,16.9,42.3,2.6,0.0,79.9
904,2022-10-06 02:00,17.2,35.7,2.9,0.0,78.7
904,2022-10-06 03:00,16.9,45.3,3.3,0.0,80.6
904,2022-10-06 04:00,16.8,47.8,3.4,0.0,81.0
904,2022-10-06 05:00,16.8,26.1,1.9,0.0,80.7
904,2022-10-06 06:00,16.1,303.3,0.5,0.0,88.8
904,2022-10-06 07:00,15.7,335.2,1.2,1.0,93.3
904,2022-10-06 08:00,16.2,324.9,1.4,0.0,95.3
904,2022-10-06 09:00,16.9,341.5,1.4,0.5,94.4
904,2022-10-06 10:00,17.9,288.6,2.1,0.0,89.3
904,2022-10-06 11:00,18.6,314.6,1.7,0.0,81.1
904,2022-10-06 12:00,19.3,19.8,2.4,0.0,76.9
904,2022-10-06 13:00,20.0,326.3,2.4,0.0,69.2
904,2022-10-06 14:00,20.1,327.7,1.2,0.0,65.5
904,2022-10-06 15:00,20.7,336.3,1.0,0.0,61.5
904,2022-10-06 16:00,20.4,354.7,1.3,0.0,60.3
904,2022-10-06 17:00,20.2,0.0,0.4,0.0,67.6
904,2022-10-06 18:00,18.9,0.0,0.2,0.0,76.8
904,2022-10-06 19:00,18.0,342.5,0.5,0.0,82.3
904,2022-10-06 20:00,17.5,193.4,0.5,0.0,89.0
904,2022-10-06 21:00,17.2,13.0,1.4,0.0,90.2
904,2022-10-06 22:00,17.3,348.8,1.8,0.0,90.3
904,2022-10-06 23:00,16.9,321.6,1.3,0.0,92.3
904,2022-10-07 00:00,17.2,28.4,1.2,0.0,90.3
904,2022-10-07 01:00,16.6,342.7,1.0,0.0,90.5
904,2022-10-07 02:00,16.5,325.1,0.6,0.0,90.3
904,2022-10-07 03:00,16.5,0.0,0.2,0.0,91.1
904,2022-10-07 04:00,16.5,342.5,1.6,0.0,88.2
904,2022-10-07 05:00,16.3,320.7,1.7,0.0,86.5
904,2022-10-07 06:00,16.6,319.8,2.4,0.0,80.0
904,2022-10-07 07:00,16.0,325.1,1.6,0.0,82.4
904,2022-10-07 08:00,16.4,323.0,2.4,0.0,72.4
904,2022-10-07 09:00,16.7,7.0,2.1,0.0,70.4
904,2022-10-07 10:00,17.7,318.6,3.0,0.0,66.1
904,2022-10-07 11:00,19.4,320.7,2.8,0.0,58.7
904,2022-10-07 12:00,21.2,327.3,3.8,0.0,48.3
904,2022-10-07 13:00,21.4,319.9,4.4,0.0,48.4
904,2022-10-07 14:00,21.1,31.2,3.3,0.0,51.1
904,2022-10-07 15:00,20.1,45.5,4.6,0.0,55.6
904,2022-10-07 16:00,19.4,46.5,5.3,0.0,57.7
904,2022-10-07 17:00,18.8,40.2,5.7,0.0,58.4
904,2022-10-07 18:00,17.5,50.2,5.2,0.0,60.9
904,2022-10-07 19:00,16.4,38.2,5.5,0.0,68.4
904,2022-10-07 20:00,16.2,48.5,3.5,0.0,70.7
904,2022-10-07 21:00,15.9,44.3,4.5,0.0,69.9
904,2022-10-07 22:00,15.4,44.1,3.8,0.0,72.4
904,2022-10-07 23:00,15.3,36.5,3.1,0.0,73.9
904,2022-10-08 00:00,15.2,13.6,3.2,0.0,74.1
904,2022-10-08 01:00,15.1,20.7,3.1,0.0,73.2
904,2022-10-08 02:00,14.7,323.4,1.4,0.0,76.6
904,2022-10-08 03:00,15.0,11.7,2.2,0.0,74.6
904,2022-10-08 04:00,15.2,19.4,1.9,0.0,73.7
904,2022-10-08 05:00,15.0,41.2,3.5,0.0,73.5
