지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
941,2022-10-01 14:00,29.9,228.1,2.3,0.0,30.8
941,2022-10-01 15:00,29.8,219.8,2.3,0.0,32.4
941,2022-10-01 16:00,29.0,238.4,1.7,0.0,42.8
941,2022-10-01 17:00,28.3,230.8,2.3,0.0,47.2
941,2022-10-01 18:00,25.5,312.1,0.9,0.0,61.6
941,2022-10-01 19:00,22.8,251.4,1.1,0.0,69.7
941,2022-10-01 20:00,22.1,72.1,1.3,0.0,67.3
941,2022-10-01 21:00,21.3,71.5,1.5,0.0,70.1
941,2022-10-01 22:00,20.4,25.2,1.3,0.0,74.0
941,2022-10-01 23:00,19.9,351.5,1.1,0.0,79.2
941,2022-10-02 00:00,19.8,355.0,1.5,0.0,79.6
941,2022-10-02 01:00,19.4,3.8,1.4,0.0,80.2
941,2022-10-02 02:00,19.1,341.0,1.7,0.0,77.6
941,2022-10-02 03:00,18.3,358.0,1.6,0.0,80.8
941,2022-10-02 04:00,17.6,347.0,0.7,0.0,81.9
941,2022-10-02 05:00,17.2,306.1,0.7,0.0,85.6
941,2022-10-02 06:00,16.9,0.3,1.5,0.0,86.3
941,2022-10-02 07:00,17.1,12.7,2.1,0.0,85.0
941,2022-10-02 08:00,18.8,4.1,1.9,0.0,73.8
941,2022-10-02 09:00,21.2,13.0,1.2,0.0,68.7
941,2022-10-02 10:00,23.4,326.5,1.3,0.0,61.7
941,2022-10-02 11:00,27.0,245.9,1.3,0.0,55.3
941,2022-10-02 12:00,27.6,239.2,1.9,0.0,46.8
941,2022-10-02 13:00,29.1,158.4,1.8,0.0,40.2
941,2022-10-02 14:00,28.4,232.6,3.1,0.0,45.9
941,2022-10-02 15:00,27.9,233.3,3.4,0.0,49.7
941,2022-10-02 16:00,26.8,232.4,2.6,0.0,53.8
941,2022-10-02 17:00,26.0,139.4,2.1,0.0,58.1
941,2022-10-02 18:00,24.2,108.9,0.9,0.0,66.6
941,2022-10-02 19:00,23.8,51.3,0.6,0.0,72.9
941,2022-10-02 20:00,24.2,196.8,2.1,0.0,72.5
941,2022-10-02 21:00,24.2,178.3,1.9,0.0,76.0
941,2022-10-02 22:00,23.8,195.0,1.2,0.0,80.1
941,2022-10-02 23:00,24.1,211.1,2.2,0.0,80.3
941,2022-10-03 00:00,24.3,203.8,2.7,0.0,77.3
941,2022-10-03 01:00,23.5,227.3,1.4,0.0,89.0
941,2022-10-03 02:00,23.9,229.9,1.8,0.0,89.0
941,2022-10-03 03:00,23.9,214.0,1.9,0.0,89.9
941,2022-10-03 04:00,23.3,315.9,1.0,0.0,92.7
941,2022-10-03 05:00,23.3,329.6,0.9,0.0,91.9
941,2022-10-03 06:00,23.3,0.0,0.4,0.0,88.7
941,2022-10-03 07:00,23.4,0.0,0.1,0.0,88.7
941,2022-10-03 08:00,23.7,139.3,1.0,0.0,90.2
941,2022-10-03 09:00,23.8,161.9,1.8,0.0,90.3
941,2022-10-03 10:00,25.2,209.4,1.0,0.0,83.8
941,2022-10-03 11:00,26.2,188.7,2.2,0.0,80.6
941,2022-10-03 12:00,26.7,198.4,2.6,0.0,76.5
941,2022-10-03 13:00,24.8,211.3,4.4,0.0,86.0
941,2022-10-03 14:00,26.0,197.1,3.1,0.5,83.6
941,2022-10-03 15:00,25.7,209.2,3.5,0.0,81.0
941,2022-10-03 16:00,25.4,193.4,3.1,0.0,83.3
941,2022-10-03 17:00,24.9,201.3,2.7,0.0,86.4
941,2022-10-03 18:00,25.0,185.3,2.0,0.0,83.7
941,2022-10-03 19:00,25.2,213.8,2.9,0.0,81.4
941,2022-10-03 20:00,25.0,191.4,2.7,0.0,83.8
941,2022-10-03 21:00,25.2,202.6,1.8,0.0,80.3
941,2022-10-03 22:00,24.9,182.5,1.5,0.0,81.6
941,2022-10-03 23:00,25.2,200.5,1.8,0.0,79.7
941,2022-10-04 00:00,25.0,208.8,1.7,0.0,79.0
941,2022-10-04 01:00,25.0,206.6,2.6,0.0,78.7
941,2022-10-04 02:00,25.0,218.3,2.4,0.0,79.6
941,2022-10-04 03:00,25.1,214.1,3.1,0.0,80.6
941,2022-10-04 04:00,24.9,216.3,3.3,0.0,82.1
941,2022-10-04 05:00,24.8,209.1,3.2,0.0,82.1
941,2022-10-04 06:00,24.6,213.9,3.4,0.0,84.0
941,2022-10-04 07:00,24.1,284.3,0.9,0.0,88.5
941,2022-10-04 08:00,25.7,215.9,2.7,0.0,80.2
941,2022-10-04 09:00,25.7,216.4,2.6,0.0,78.9
941,2022-10-04 10:00,25.6,259.4,2.5,0.0,79.6
941,2022-10-04 11:00,24.2,220.8,1.4,0.0,90.8
941,2022-10-04 12:00,23.9,194.7,1.6,0.0,91.8
941,2022-10-04 13:00,24.4,225.8,3.6,0.0,89.1
941,2022-10-04 14:00,24.8,212.7,2.8,0.0,84.7
941,2022-10-04 15:00,24.3,221.9,1.2,0.0,91.1
941,2022-10-04 16:00,20.9,350.8,4.7,0.0,83.8
941,2022-10-04 17:00,20.0,23.7,2.8,0.0,87.0
941,2022-10-04 18:00,18.4,19.4,3.1,0.0,90.4
941,2022-10-04 19:00,18.2,28.8,2.3,0.0,87.4
941,2022-10-04 20:00,17.7,42.9,4.0,0.0,81.8
941,2022-10-04 21:00,17.3,37.1,4.5,0.0,80.4
941,2022-10-04 22:00,17.3,43.5,4.1,0.0,78.9
941,2022-10-04 23:00,16.8,11.0,2.8,0.0,81.0
941,2022-10-05 00:00,16.7,18.8,1.9,0.0,80.5
941,2022-10-05 01:00,16.9,28.0,3.0,0.0,73.6
941,2022-10-05 02:00,16.5,17.8,2.7,0.0,77.3
941,2022-10-05 03:00,16.7,10.8,2.3,0.0,76.1
941,2022-10-05 04:00,16.7,23.7,2.6,0.0,76.6
941,2022-10-05 05:00,16.4,6.7,2.0,0.0,79.2
941,2022-10-05 06:00,16.6,26.5,2.7,0.0,78.3
941,2022-10-05 07:00,16.6,17.7,2.6,0.0,76.9
941,2022-10-05 08:00,17.0,19.5,3.0,0.0,76.5
941,2022-10-05 09:00,17.5,7.9,2.9,0.0,73.2
941,2022-10-05 10:00,18.3,13.4,2.3,0.0,69.3
941,2022-10-05 11:00,19.6,35.1,2.6,0.0,67.1
941,2022-10-05 12:00,20.4,16.8,3.1,0.0,62.4
941,2022-10-05 13:00,20.1,32.6,2.7,0.0,63.4
941,2022-10-05 14:00,20.9,23.6,2.8,0.0,64.2
941,2022-10-05 15:00,20.5,58.7,2.5,0.0,63.0
941,2022-10-05 16:00,20.5,79.0,2.7,0.0,63.2
941,2022-10-05 17:00,19.9,51.4,2.3,0.0,67.0
941,2022-10-05 18:00,18.8,48.0,2.4,0.0,69.8
941,2022-10-05 19:00,18.5,10.0,2.2,0.0,71.9
941,2022-10-05 20:00,17.4,0.7,1.8,0.0,76.2
941,2022-10-05 21:00,17.2,10.1,2.0,0.0,78.7
941,2022-10-05 22:00,17.1,9.2,2.1,0.0,79.2
941,2022-10-05 23:00,16.8,5.5,2.0,0.0,80.4
941,2022-10-06 00:00,16.8,347.8,2.0,0.0,80.6
941,2022-10-06 01:00,16.7,345.7,2.1,0.0,80.6
941,2022-10-06 02:00,16.6,18.1,1.5,0.0,79.5
941,2022-10-06 03:00,16.6,9.2,2.6,0.0,80.1
941,2022-10-06 04:00,16.6,4.0,2.4,0.0,81.2
941,2022-10-06 05:00,16.6,19.5,1.4,0.0,81.1
941,2022-10-06 06:00,16.5,35.6,0.9,0.0,83.4
941,2022-10-06 07:00,15.9,0.0,0.3,0.0,90.9
941,2022-10-06 08:00,16.4,346.8,1.2,0.0,91.4
941,2022-10-06 09:00,16.6,356.1,2.3,0.0,89.9
941,2022-10-06 10:00,17.7,0.0,2.0,0.0,88.0
941,2022-10-06 11:00,18.6,335.4,1.8,0.0,82.7
941,2022-10-06 12:00,19.6,357.6,2.2,0.0,74.9
941,2022-10-06 13:00,20.0,314.7,2.2,0.0,65.0
941,2022-10-06 14:00,20.5,288.2,1.0,0.0,63.5
941,2022-10-06 15:00,20.7,289.7,0.9,0.0,59.6
941,2022-10-06 16:00,20.6,342.1,1.1,0.0,56.9
941,2022-10-06 17:00,20.3,265.0,0.6,0.0,61.7
941,2022-10-06 18:00,18.8,62.7,1.1,0.0,75.4
941,2022-10-06 19:00,18.2,64.7,2.0,0.0,77.7
941,2022-10-06 20:00,18.1,64.7,1.2,0.0,78.7
941,2022-10-06 21:00,17.5,0.0,0.2,0.0,82.2
941,2022-10-06 22:00,17.5,348.3,0.8,0.0,82.2
941,2022-10-06 23:00,17.4,340.4,0.7,0.0,85.7
941,2022-10-07 00:00,17.0,0.0,0.3,0.0,86.0
941,2022-10-07 01:00,16.8,0.0,0.2,0.0,87.9
941,2022-10-07 02:00,16.9,328.1,0.7,0.0,88.8
941,2022-10-07 03:00,16.5,9.1,0.8,0.0,91.3
941,2022-10-07 04:00,16.2,0.0,0.0,0.0,92.1
941,2022-10-07 05:00,16.4,274.6,1.4,0.0,84.4
941,2022-10-07 06:00,16.6,263.9,1.5,0.0,81.4
941,2022-10-07 07:00,16.5,253.8,2.1,0.5,79.0
941,2022-10-07 08:00,16.8,290.9,2.1,0.0,71.5
941,2022-10-07 09:00,17.2,272.6,2.4,0.0,70.1
941,2022-10-07 10:00,17.9,283.1,2.5,0.0,61.8
941,2022-10-07 11:00,20.1,296.0,2.6,0.0,49.2
941,2022-10-07 12:00,21.0,339.6,2.8,0.0,44.8
941,2022-10-07 13:00,22.3,314.4,3.4,0.0,44.2
941,2022-10-07 14:00,21.2,358.1,2.6,0.0,48.2
941,2022-10-07 15:00,19.6,21.0,3.3,0.0,54.6
941,2022-10-07 16:00,19.7,18.2,3.5,0.0,55.0
941,2022-10-07 17:00,19.0,25.5,4.7,0.0,54.3
941,2022-10-07 18:00,17.4,10.1,3.0,0.0,58.0
941,2022-10-07 19:00,16.5,11.2,3.7,0.0,65.6
941,2022-10-07 20:00,16.1,14.1,2.7,0.0,69.2
941,2022-10-07 21:00,15.8,356.0,3.3,0.0,69.7
941,2022-10-07 22:00,15.3,12.1,2.9,0.0,71.6
941,2022-10-07 23:00,15.2,16.7,2.5,0.0,72.3
941,2022-10-08 00:00,15.3,26.2,3.1,0.0,70.9
941,2022-10-08 01:00,15.3,32.2,3.4,0.0,70.2
941,2022-10-08 02:00,15.0,50.3,1.6,0.0,71.8
941,2022-10-08 03:00,15.0,39.3,2.9,0.0,71.5
941,2022-10-08 04:00,14.9,19.2,2.5,0.0,72.0
941,2022-10-08 05:00,14.7,8.3,2.7,0.0,73.0
941,2022-10-08 06:00,14.5,15.4,2.2,0.0,73.3
941,2022-10-08 07:00,14.6,19.6,2.5,0.0,72.2
941,2022-10-08 08:00,16.0,351.8,3.2,0.0,66.6
941,2022-10-08 09:00,17.7,347.6,3.1,0.0,61.3
941,2022-10-08 10:00,19.4,12.9,3.2,0.0,53.1
941,2022-10-08 11:00,21.1,38.5,2.6,0.0,48.9
941,2022-10-08 12:00,20.7,54.8,4.2,0.0,46.2
941,2022-10-08 13:00,21.0,53.1,3.9,0.0,47.0
941,2022-10-08 14:00,20.6,68.2,4.3,0.0,44.2
941,2022-10-08 15:00,20.3,64.4,4.6,0.0,45.5
941,2022-10-08 16:00,19.8,57.8,3.9,0.0,46.9
941,2022-10-08 17:00,18.8,41.8,3.7,0.0,49.9
941,2022-10-08 18:00,17.3,33.0,3.7,0.0,53.8
941,2022-10-08 19:00,16.8,40.6,3.0,0.0,54.7
941,2022-10-08 20:00,16.8,36.5,3.1,0.0,52.8
941,2022-10-08 21:00,15.9,17.8,2.7,0.0,60.5
941,2022-10-08 22:00,15.7,21.7,3.0,0.0,60.5
941,2022-10-08 23:00,15.6,12.0,2.7,0.0,61.6
941,2022-10-09 00:00,15.7,23.2,2.2,0.0,60.9
941,2022-10-09 01:00,15.3,20.8,1.7,0.0,62.2
941,2022-10-09 02:00,15.4,20.0,1.8,0.0,63.1
941,2022-10-09 03:00,15.1,39.3,2.1,0.0,64.6
941,2022-10-09 04:00,15.2,46.3,0.6,0.0,65.3
941,2022-10-09 05:00,15.6,24.3,3.0,0.0,62.9
941,2022-10-09 06:00,14.9,45.6,1.8,0.0,71.9
941,2022-10-09 07:00,14.9,5.3,1.9,0.0,75.4
941,2022-10-09 08:00,15.6,33.9,2.0,0.0,72.9
941,2022-10-09 09:00,16.4,358.4,1.7,0.0,71.7
941,2022-10-09 10:00,17.1,27.0,1.7,0.0,72.3
941,2022-10-09 11:00,17.4,6.3,2.5,0.0,70.0
941,2022-10-09 12:00,18.2,3.3,2.3,0.0,68.5
941,2022-10-09 13:00,17.7,259.5,1.8,0.0,72.6
941,2022-10-09 14:00,18.4,348.3,2.3,0.0,71.8
941,2022-10-09 15:00,19.3,352.1,2.2,0.0,70.4
941,2022-10-09 16:00,18.8,356.5,1.8,0.0,72.3
941,2022-10-09 17:00,18.4,9.9,2.2,0.0,74.7
941,2022-10-09 18:00,17.5,232.3,2.0,0.0,78.3
941,2022-10-09 19:00,17.0,239.9,1.9,0.0,80.2
941,2022-10-09 20:00,17.0,282.2,0.7,0.0,81.7
941,2022-10-09 21:00,16.6,353.3,1.7,0.0,84.5
941,2022-10-09 22:00,15.6,255.8,2.5,0.0,93.7
941,2022-10-09 23:00,15.7,275.7,1.7,0.0,87.5
941,2022-10-10 00:00,16.0,256.4,1.4,0.0,84.0
941,2022-10-10 01:00,15.6,269.9,2.0,0.0,82.9
941,2022-10-10 02:00,15.8,276.1,2.2,0.0,78.8
941,2022-10-10 03:00,15.3,292.4,3.0,0.0,63.2
941,2022-10-10 04:00,14.8,266.6,4.1,0.0,62.5
941,2022-10-10 05:00,14.3,262.2,3.7,0.0,63.6
941,2022-10-10 06:00,14.1,247.4,2.9,0.0,60.5
941,2022-10-10 07:00,13.7,248.9,2.5,0.0,63.5
941,2022-10-10 08:00,15.2,282.7,3.0,0.0,56.0
941,2022-10-10 09:00,16.0,281.6,2.2,0.0,52.1
941,2022-10-10 10:00,16.5,280.1,5.3,0.0,45.3
941,2022-10-10 11:00,17.7,269.7,5.8,0.0,40.2
941,2022-10-10 12:00,17.4,272.9,4.0,0.0,38.3
941,2022-10-10 13:00,17.7,293.9,4.6,0.0,37.8
941,2022-10-10 14:00,16.6,298.3,5.0,0.0,38.1
941,2022-10-10 15:00,18.2,274.4,5.6,0.0,35.3
941,2022-10-10 16:00,17.4,276.5,6.1,0.0,33.1
941,2022-10-10 17:00,16.6,267.2,4.0,0.0,38.4
941,2022-10-10 18:00,14.7,291.8,3.4,0.0,46.3
941,2022-10-10 19:00,13.6,288.9,4.3,0.0,51.6
941,2022-10-10 20:00,13.1,292.2,3.7,0.0,54.6
941,2022-10-10 21:00,12.3,260.4,3.0,0.0,59.0
941,2022-10-10 22:00,11.8,245.6,3.1,0.0,62.7
941,2022-10-10 23:00,11.8,233.6,3.7,0.0,64.1
941,2022-10-11 00:00,11.5,247.3,3.3,0.0,66.1
941,2022-10-11 01:00,11.7,245.2,3.0,0.0,65.3
941,2022-10-11 02:00,11.2,280.9,1.2,0.0,68.0
941,2022-10-11 03:00,11.1,297.3,1.5,0.0,68.3
941,2022-10-11 04:00,11.3,261.6,2.0,0.0,68.4
941,2022-10-11 05:00,10.4,257.0,0.9,0.0,73.4
941,2022-10-11 06:00,10.3,245.6,0.9,0.0,71.9
941,2022-10-11 07:00,10.1,287.6,2.6,0.0,78.9
941,2022-10-11 08:00,13.2,279.2,2.4,0.0,58.7
941,2022-10-11 09:00,14.9,253.7,2.3,0.0,50.0
941,2022-10-11 10:00,16.1,284.4,3.7,0.0,48.1
941,2022-10-11 11:00,17.7,321.2,3.6,0.0,44.9
941,2022-10-11 12:00,18.5,304.9,4.3,0.0,40.5
941,2022-10-11 13:00,20.1,346.2,2.5,0.0,39.5
941,2022-10-11 14:00,19.7,57.6,1.6,0.0,36.1
941,2022-10-11 15:00,19.5,59.1,3.0,0.0,43.2
941,2022-10-11 16:00,19.1,101.5,3.1,0.0,45.7
941,2022-10-11 17:00,17.9,76.8,2.6,0.0,51.9
941,2022-10-11 18:00,16.4,64.3,2.6,0.0,57.8
941,2022-10-11 19:00,15.1,84.1,2.0,0.0,63.8
941,2022-10-11 20:00,14.3,74.2,1.8,0.0,66.5
941,2022-10-11 21:00,13.5,58.5,1.5,0.0,69.9
941,2022-10-11 22:00,12.8,345.2,1.0,0.0,71.2
941,2022-10-11 23:00,11.8,10.5,1.4,0.0,77.9
941,2022-10-12 00:00,11.4,4.2,1.3,0.0,81.1
941,2022-10-12 01:00,10.7,3.3,1.2,0.0,80.5
941,2022-10-12 02:00,10.2,15.5,1.4,0.0,83.7
941,2022-10-12 03:00,9.7,13.2,1.3,0.0,86.1
941,2022-10-12 04:00,9.4,8.5,1.5,0.0,86.0
941,2022-10-12 05:00,9.2,354.9,1.0,0.0,87.6
941,2022-10-12 06:00,9.1,24.8,0.9,0.0,87.3
941,2022-10-12 07:00,9.4,353.5,1.3,0.0,85.5
941,2022-10-12 08:00,11.1,359.1,1.7,0.0,78.6
941,2022-10-12 09:00,13.1,351.4,2.3,0.0,69.5
941,2022-10-12 10:00,16.0,349.8,2.0,0.0,60.4
941,2022-10-12 11:00,19.3,7.4,2.1,0.0,55.4
941,2022-10-12 12:00,20.4,65.3,3.2,0.0,47.2
941,2022-10-12 13:00,21.4,24.3,4.1,0.0,43.2
941,2022-10-12 14:00,21.6,36.9,3.8,0.0,43.9
941,2022-10-12 15:00,20.7,48.1,4.0,0.0,51.9
941,2022-10-12 16:00,19.6,43.7,3.1,0.0,59.2
941,2022-10-12 17:00,19.6,48.4,3.3,0.0,57.4
941,2022-10-12 18:00,18.7,44.9,3.3,0.0,56.6
941,2022-10-12 19:00,18.3,31.2,2.8,0.0,57.2
941,2022-10-12 20:00,18.1,31.0,2.9,0.0,59.2
941,2022-10-12 21:00,16.6,359.6,1.4,0.0,67.1
941,2022-10-12 22:00,15.9,3.8,1.8,0.0,71.8
941,2022-10-12 23:00,16.1,11.0,2.1,0.0,69.2
941,2022-10-13 00:00,16.0,12.9,2.0,0.0,69.3
941,2022-10-13 01:00,16.4,16.6,2.3,0.0,65.4
941,2022-10-13 02:00,16.1,9.0,2.1,0.0,68.1
941,2022-10-13 03:00,16.4,6.7,2.5,0.0,67.1
941,2022-10-13 04:00,15.4,11.9,2.3,0.0,72.2
941,2022-10-13 05:00,15.5,8.4,2.5,0.0,71.1
941,2022-10-13 06:00,15.5,6.0,2.1,0.0,70.2
941,2022-10-13 07:00,15.3,7.3,2.5,0.0,73.1
941,2022-10-13 08:00,16.7,22.9,3.0,0.0,66.7
941,2022-10-13 09:00,19.5,39.7,3.6,0.0,55.9
941,2022-10-13 10:00,21.0,44.2,4.0,0.0,51.7
941,2022-10-13 11:00,21.6,46.4,4.2,0.0,46.3
941,2022-10-13 12:00,22.8,35.2,4.4,0.0,44.7
941,2022-10-13 13:00,22.9,42.7,3.5,0.0,43.7
941,2022-10-13 14:00,22.8,14.6,4.5,0.0,42.8
941,2022-10-13 15:00,23.2,19.0,2.4,0.0,45.8
941,2022-10-13 16:00,21.9,50.0,3.8,0.0,45.0
941,2022-10-13 17:00,20.9,38.6,3.3,0.0,49.8
941,2022-10-13 18:00,19.0,46.5,3.5,0.0,55.4
941,2022-10-13 19:00,18.0,56.7,3.1,0.0,58.5
941,2022-10-13 20:00,17.4,48.6,2.3,0.0,60.5
941,2022-10-13 21:00,17.1,25.9,2.0,0.0,63.1
941,2022-10-13 22:00,16.7,3.0,2.6,0.0,66.0
941,2022-10-13 23:00,16.1,354.9,1.5,0.0,68.7
941,2022-10-14 00:00,15.0,358.4,1.1,0.0,74.4
941,2022-10-14 01:00,14.5,12.9,1.7,0.0,79.2
941,2022-10-14 02:00,14.4,19.7,1.5,0.0,77.9
941,2022-10-14 03:00,14.2,35.6,1.4,0.0,78.5
941,2022-10-14 04:00,14.8,23.0,2.2,0.0,75.2
941,2022-10-14 05:00,14.7,32.0,1.6,0.0,76.4
941,2022-10-14 06:00,14.4,23.4,1.5,0.0,78.1
941,2022-10-14 07:00,13.7,244.5,0.9,0.0,85.9
941,2022-10-14 08:00,16.2,344.5,1.5,0.0,72.9
941,2022-10-14 09:00,18.2,10.2,2.5,0.0,64.9
941,2022-10-14 10:00,20.6,13.2,2.7,0.0,58.2
941,2022-10-14 11:00,21.4,58.6,3.1,0.0,53.1
941,2022-10-14 12:00,22.5,30.3,2.4,0.0,51.6
941,2022-10-14 13:00,23.2,25.8,2.5,0.0,51.9
941,2022-10-14 14:00,23.2,42.2,2.8,0.0,49.9
941,2022-10-14 15:00,23.9,55.5,2.3,0.0,47.9
941,2022-10-14 16:00,22.6,102.2,3.2,0.0,53.8
941,2022-10-14 17:00,21.3,95.2,3.3,0.0,57.9
941,2022-10-14 18:00,19.8,68.8,3.2,0.0,62.9
941,2022-10-14 19:00,18.9,50.3,2.4,0.0,66.2
941,2022-10-14 20:00,18.4,54.3,2.7,0.0,65.6
941,2022-10-14 21:00,18.2,24.8,1.8,0.0,65.8
941,2022-10-14 22:00,17.5,357.2,2.3,0.0,72.3
941,2022-10-14 23:00,16.8,352.2,2.3,0.0,74.8
941,2022-10-15 00:00,16.7,60.7,1.1,0.0,75.1
941,2022-10-15 01:00,15.7,33.9,1.9,0.0,81.0
941,2022-10-15 02:00,14.9,24.5,1.6,0.0,85.5
941,2022-10-15 03:00,14.5,31.9,1.2,0.0,88.4
941,2022-10-15 04:00,14.0,1.2,1.5,0.0,89.5
941,2022-10-15 05:00,13.9,17.2,1.6,0.0,90.3
941,2022-10-15 06:00,13.7,341.8,1.1,0.0,91.2
941,2022-10-15 07:00,13.6,317.3,0.9,0.0,92.4
941,2022-10-15 08:00,15.8,290.7,0.6,0.0,87.0
941,2022-10-15 09:00,16.6,6.8,1.6,0.0,78.8
941,2022-10-15 10:00,20.6,124.1,1.1,0.0,65.6
941,2022-10-15 11:00,22.0,358.0,2.4,0.0,59.0
941,2022-10-15 12:00,23.9,46.0,2.5,0.0,51.1
941,2022-10-15 13:00,24.1,36.3,2.4,0.0,51.5
941,2022-10-15 14:00,24.8,68.8,2.8,0.0,50.1
941,2022-10-15 15:00,23.6,87.1,3.0,0.0,53.9
941,2022-10-15 16:00,23.0,98.1,3.5,0.0,54.8
941,2022-10-15 17:00,21.7,95.4,3.5,0.0,58.9
941,2022-10-15 18:00,19.9,49.5,2.9,0.0,67.5
941,2022-10-15 19:00,19.5,30.8,3.1,0.0,68.3
941,2022-10-15 20:00,19.1,59.9,3.5,0.0,67.8
941,2022-10-15 21:00,18.4,43.1,3.0,0.0,71.3
941,2022-10-15 22:00,17.8,9.3,1.8,0.0,73.9
941,2022-10-15 23:00,17.1,2.3,1.3,0.0,75.9
941,2022-10-16 00:00,16.3,355.5,1.3,0.0,80.7
941,2022-10-16 01:00,15.7,32.7,1.1,0.0,83.9
941,2022-10-16 02:00,15.6,22.5,1.1,0.0,83.7
941,2022-10-16 03:00,15.0,30.1,0.7,0.0,86.3
941,2022-10-16 04:00,14.9,23.2,1.2,0.0,86.9
941,2022-10-16 05:00,14.3,278.7,1.4,0.0,90.4
941,2022-10-16 06:00,13.8,3.7,0.9,0.0,92.1
941,2022-10-16 07:00,14.0,338.3,1.1,0.0,91.0
941,2022-10-16 08:00,15.3,29.2,0.5,0.0,87.5
941,2022-10-16 09:00,18.0,303.4,1.6,0.0,74.4
941,2022-10-16 10:00,19.2,11.7,1.6,0.0,67.7
941,2022-10-16 11:00,22.0,359.3,1.9,0.0,60.1
941,2022-10-16 12:00,23.7,253.0,1.8,0.0,56.4
941,2022-10-16 13:00,24.6,239.0,1.5,0.0,49.6
941,2022-10-16 14:00,25.1,274.6,1.2,0.0,49.6
941,2022-10-16 15:00,25.4,236.1,2.2,0.0,46.8
941,2022-10-16 16:00,24.6,222.9,2.5,0.0,52.4
941,2022-10-16 17:00,23.2,235.5,2.4,0.0,54.3
941,2022-10-16 18:00,21.2,229.2,0.5,0.0,63.4
941,2022-10-16 19:00,20.1,61.7,1.4,0.0,67.5
941,2022-10-16 20:00,18.9,320.6,0.5,0.0,78.5
941,2022-10-16 21:00,18.8,53.8,0.8,0.0,78.7
941,2022-10-16 22:00,18.4,344.4,1.0,0.0,77.5
941,2022-10-16 23:00,18.0,13.7,1.4,0.0,78.9
941,2022-10-17 00:00,17.1,0.0,0.4,0.0,82.8
941,2022-10-17 01:00,15.9,0.0,0.2,0.0,88.5
941,2022-10-17 02:00,15.8,343.0,0.5,0.0,91.6
941,2022-10-17 03:00,15.6,0.0,0.3,0.0,91.8
941,2022-10-17 04:00,15.2,326.4,1.0,0.0,91.9
941,2022-10-17 05:00,15.1,342.8,0.9,0.0,92.7
941,2022-10-17 06:00,14.5,0.0,0.2,0.0,93.4
941,2022-10-17 07:00,14.3,0.0,0.2,0.0,94.1
941,2022-10-17 08:00,17.2,241.9,0.9,0.0,83.4
941,2022-10-17 09:00,20.0,288.6,1.6,0.0,56.1
941,2022-10-17 10:00,21.1,341.2,2.6,0.0,45.3
941,2022-10-17 11:00,22.4,300.5,3.3,0.0,37.8
941,2022-10-17 12:00,23.5,283.5,2.9,0.0,35.2
941,2022-10-17 13:00,24.0,300.0,3.2,0.0,34.1
941,2022-10-17 14:00,23.9,312.6,3.0,0.0,35.3
941,2022-10-17 15:00,24.0,290.5,3.3,0.0,34.0
941,2022-10-17 16:00,22.3,301.7,4.1,0.0,41.4
941,2022-10-17 17:00,20.5,344.7,3.3,0.0,33.1
941,2022-10-17 18:00,18.0,300.1,3.3,0.0,31.9
941,2022-10-17 19:00,15.8,331.0,3.1,0.0,23.0
941,2022-10-17 20:00,14.3,307.4,3.1,0.0,23.0
941,2022-10-17 21:00,13.3,318.7,2.9,0.0,24.7
941,2022-10-17 22:00,12.4,319.7,3.3,0.0,34.2
941,2022-10-17 23:00,11.8,317.2,3.3,0.0,39.9
941,2022-10-18 00:00,11.3,325.2,3.0,0.0,41.3
941,2022-10-18 01:00,10.8,313.8,2.3,0.0,39.9
941,2022-10-18 02:00,10.3,318.1,2.4,0.0,42.1
941,2022-10-18 03:00,9.8,314.4,1.7,0.0,45.0
941,2022-10-18 04:00,8.5,278.9,1.4,0.0,53.2
941,2022-10-18 05:00,8.0,0.0,0.4,0.0,55.1
941,2022-10-18 06:00,8.9,330.6,1.0,0.0,50.7
941,2022-10-18 07:00,8.9,310.2,0.9,0.0,50.1
941,2022-10-18 08:00,10.3,358.7,1.6,0.0,46.5
941,2022-10-18 09:00,11.6,15.9,1.1,0.0,41.6
941,2022-10-18 10:00,13.7,12.8,2.1,0.0,36.0
941,2022-10-18 11:00,15.3,36.6,2.2,0.0,34.9
941,2022-10-18 12:00,17.0,38.4,1.8,0.0,34.1
941,2022-10-18 13:00,17.5,286.0,1.5,0.0,30.8
941,2022-10-18 14:00,18.9,251.4,1.7,0.0,30.3
941,2022-10-18 15:00,18.6,314.5,2.3,0.0,27.5
941,2022-10-18 16:00,18.9,310.0,1.7,0.0,25.8
941,2022-10-18 17:00,17.6,315.0,2.4,0.0,27.0
941,2022-10-18 18:00,15.6,13.3,2.1,0.0,25.5
941,2022-10-18 19:00,14.1,91.1,1.5,0.0,31.0
941,2022-10-18 20:00,13.7,330.7,1.2,0.0,35.3
941,2022-10-18 21:00,11.2,16.6,0.7,0.0,55.8
941,2022-10-18 22:00,10.2,303.7,1.0,0.0,64.3
941,2022-10-18 23:00,9.5,283.9,0.7,0.0,66.0
941,2022-10-19 00:00,8.6,0.0,0.4,0.0,66.4
941,2022-10-19 01:00,8.8,0.0,0.3,0.0,54.3
941,2022-10-19 02:00,8.0,249.5,0.8,0.0,64.9
941,2022-10-19 03:00,7.4,228.9,1.0,0.0,62.8
941,2022-10-19 04:00,6.9,230.3,1.4,0.0,66.8
